"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"8125295","8125295","ATF6B","activating transcription factor 6 beta",-0.555102845697352,9.88375851364734,-9.21242443842524,6.70712393169902e-10,5.93239952432677e-08,12.7342490839178
"8180339","8180339","ST6GALNAC6","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",-0.896529750929203,10.4720881172289,-9.16163207035165,7.53186504463878e-10,6.45534928341754e-08,12.6201359885689
"7920271","7920271","S100A4","S100 calcium binding protein A4",-1.02247823627443,9.51069854394792,-9.15136228434568,7.71088215194977e-10,6.55789995088604e-08,12.5970196584521
"7966299","7966299",NA,NA,-0.800818804595799,9.30774364609926,-9.14936305813478,7.74623568867424e-10,6.56853366096253e-08,12.5925178800124
"7914807","7914807",NA,NA,-1.94961354877864,5.24254390288652,-9.14409037837452,7.84027491432073e-10,6.58995738851063e-08,12.5806424003996
"7933372","7933372","GDF10","growth differentiation factor 10",-0.880539889601231,8.6161947746106,-9.06659560750623,9.36564768441937e-10,7.37882011044674e-08,12.405657164788
"8052022","8052022",NA,NA,-0.726053452742228,10.1207844841166,-9.06370536125195,9.42809525658032e-10,7.37882011044674e-08,12.3991147430093
"8086627","8086627","ALS2CL","ALS2 C-terminal like",-0.614097955249234,8.28958060875321,-9.04683183226553,9.80128682134387e-10,7.54621001866431e-08,12.3608962602101
"8076161","8076161","DNAL4","dynein axonemal light chain 4",-0.763709288603851,7.74166271724952,-9.04335888175938,9.87995827398294e-10,7.57358081450436e-08,12.3530251217132
"7964658","7964658",NA,NA,-0.856632004036163,6.84516898104739,-9.0357036633655,1.00556627715575e-09,7.64709211722728e-08,12.3356693099258
"7895091","7895091",NA,NA,-1.0391454404894,9.55649321893926,-9.00263422761756,1.08522634031679e-09,8.06096030458567e-08,12.2606009850516
"8077116","8077116","CIMAP1B","ciliary microtubule associated protein 1B",-0.844029310047465,8.30554995825067,-8.99433145686579,1.10622388601439e-09,8.17468170369398e-08,12.2417296121794
"8016519","8016519",NA,NA,-0.928166984614365,7.64780034386694,-8.98477491555496,1.13090834872541e-09,8.29613069339257e-08,12.2199966660256
"7999319","7999319","CARHSP1","calcium regulated heat stable protein 1",-0.757830546783854,9.5645350714975,-8.98420148995238,1.13240733200516e-09,8.29613069339257e-08,12.2186922096954
"8143772","8143772","RARRES2","retinoic acid receptor responder 2",-1.32965690891971,9.52819795710544,-8.9840953470701,1.13268502176343e-09,8.29613069339257e-08,12.2184507457071
"8164304","8164304","ST6GALNAC6","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",-0.85475454402537,10.3258938758224,-8.95080090119195,1.22332764210087e-09,8.7914440999579e-08,12.1426319705275
"7945801","7945801","SNORA54","small nucleolar RNA, H/ACA box 54",-0.993735084042454,9.0476000718965,-8.9378181103791,1.26065741782281e-09,9.0146413265509e-08,12.1130254965158
"7914938","7914938",NA,NA,-1.23122400398976,8.1733772336794,-8.92305737300551,1.30452036568389e-09,9.25919566220967e-08,12.079336031595
"7895362","7895362",NA,NA,-0.517984329705307,10.6380869566431,-8.86465134400682,1.49398990374757e-09,1.01527739416377e-07,11.9457346184678
"8107934","8107934","IRF1-AS1","IRF1 antisense RNA 1",-0.708230580740238,8.91300657252135,-8.86231082727516,1.50214524162211e-09,1.01841196027522e-07,11.9403708945107
"8034097","8034097","ILF3-DT","ILF3 divergent transcript",-0.799703353230566,7.29657299379462,-8.85135667807911,1.5409246326239e-09,1.03493970769642e-07,11.9152573248067
"7940372","7940372","TMEM109","transmembrane protein 109",-0.869945528451096,11.4039679455618,-8.84353068274173,1.56925673692036e-09,1.04688235377218e-07,11.8973051681467
"8015914","8015914","HDAC5","histone deacetylase 5",-0.508893242312134,8.76603872274425,-8.83545008434529,1.59907088687699e-09,1.05914497037249e-07,11.8787600394325
"7940996","7940996","PRDX5","peroxiredoxin 5",-1.12444728138217,10.4785076395548,-8.820592609891,1.65541232456208e-09,1.08320028382682e-07,11.8446381631797
"7977288","7977288","SIVA1","SIVA1 apoptosis inducing factor",-0.531956243473083,8.50194070148746,-8.819923226515,1.65799806889238e-09,1.08320028382682e-07,11.8431001259902
"8066697","8066697","SLC35C2","solute carrier family 35 member C2",-0.567795999478006,8.73003839895603,-8.81464461908397,1.67853416827967e-09,1.09083624338797e-07,11.8309693273081
"8076465","8076465","POLDIP3","DNA polymerase delta interacting protein 3",-0.572819783425086,9.54143610308924,-8.76774202189215,1.87285149087912e-09,1.17258711623e-07,11.7230121658196
"8133070","8133070",NA,NA,-0.937395009650286,11.508302600416,-8.76546384882318,1.88285684708229e-09,1.17274867875117e-07,11.717760642607
"8040831","8040831","ATRAID","all-trans retinoic acid induced differentiation factor",-0.664731873200248,10.9187337843817,-8.75525988048696,1.9283471593549e-09,1.19209177296379e-07,11.694230155103
"7905088","7905088","H2AC20","H2A clustered histone 20",-1.23001370007555,9.24151541496783,-8.7113013042025,2.13756079114514e-09,1.29360678952122e-07,11.5926958371219
"7894412","7894412",NA,NA,-0.623937454737943,10.0745483897475,-8.70784050513727,2.15498859309315e-09,1.30141390960201e-07,11.5846907917342
"8066391","8066391",NA,NA,-0.806727831742814,8.87870221472212,-8.70081154239105,2.19083412939969e-09,1.31769466850107e-07,11.5684272459733
"7990457","7990457","MAN2C1","mannosidase alpha class 2C member 1",-0.537813313735208,9.83145386281653,-8.677932891114,2.31179346652967e-09,1.34796784967266e-07,11.5154433981363
"8149324","8149324","FAM167A","family with sequence similarity 167 member A",-1.17848739270987,7.785759324669,-8.6730408986983,2.33853284004583e-09,1.35531179475721e-07,11.5041047904379
"8079966","8079966","SEMA3B","semaphorin 3B",-0.898318111375655,8.47966136169438,-8.67118990112701,2.34873269245893e-09,1.35848430538078e-07,11.499813703003
"8025506","8025506","PIN1","peptidylprolyl cis/trans isomerase, NIMA-interacting 1",-0.689359501188877,8.99474222664212,-8.65144371717404,2.46042069989455e-09,1.40053967206275e-07,11.4540074291204
"8079753","8079753","DAG1","dystroglycan 1",-0.670922237366007,9.19631374541429,-8.64776524325758,2.48182039138552e-09,1.40340186313243e-07,11.4454683076639
"7924996","7924996","C1orf198","chromosome 1 open reading frame 198",-1.01936953224404,10.9811466533188,-8.63739643856433,2.54317292469169e-09,1.42785251744506e-07,11.4213883239411
"7923436","7923436",NA,NA,-0.631275210179395,5.71723212258186,-8.62728185459303,2.60451796396688e-09,1.43771027654508e-07,11.3978843825764
"8031097","8031097","NDUFA3","NADH:ubiquinone oxidoreductase subunit A3",-0.968085115588032,9.92600552373974,-8.61425610998083,2.68575761538951e-09,1.47541803833094e-07,11.367594713963
"8112176","8112176","RNU6ATAC","RNA, U6atac small nuclear",-0.760434432519841,7.28816378925725,-8.6136683565095,2.68948393545332e-09,1.47541803833094e-07,11.3662274161878
"8048523","8048523","DNAJB2","DnaJ heat shock protein family (Hsp40) member B2",-0.569829394744891,7.96058411934582,-8.6054551018071,2.74211271893504e-09,1.48758507622016e-07,11.3471158235496
"7976443","7976443","IFI27","interferon alpha inducible protein 27",-1.29633246486129,10.4312970556692,-8.57530895687499,2.94448997829935e-09,1.57287448001866e-07,11.2768881400011
"8038735","8038735","KLK11","kallikrein related peptidase 11",-1.18480285159786,9.00719409832747,-8.57394305125733,2.95401367077989e-09,1.57287448001866e-07,11.2737031850448
"7895577","7895577",NA,NA,-0.600775370947012,8.50292734596326,-8.52944289326605,3.28216826633693e-09,1.70613397801305e-07,11.1697987630037
"7973618","7973618","IRF9","interferon regulatory factor 9",-0.732547844597498,9.9236223357279,-8.46624221482336,3.81355006969212e-09,1.90650974440643e-07,11.0217602986856
"7896388","7896388",NA,NA,-0.758129756198144,8.95088130813783,-8.46105065673929,3.86093813421047e-09,1.92684943760441e-07,11.0095753503247
"8025551","8025551","SHFL","shiftless antiviral inhibitor of ribosomal frameshifting",-0.56920578084749,9.12105248613171,-8.4595930517723,3.8743510561872e-09,1.9301922956873e-07,11.0061535825085
"7999079","7999079","ADCY9","adenylate cyclase 9",-0.62516215957338,9.19789812982393,-8.45886124935834,3.88110309249168e-09,1.93021089094751e-07,11.0044355458513
"8110166","8110166","HIGD2A","HIG1 hypoxia inducible domain family member 2A",-0.880753138379028,10.751061156771,-8.43488398000686,4.10912262787475e-09,1.99866055940588e-07,10.9481038473201
"7981960","7981960","SNORD116-6","small nucleolar RNA, C/D box 116-6",-1.07806329210435,8.62472624957841,-8.41946054120795,4.26299930138956e-09,2.06510266298083e-07,10.9118265304967
"7998449","7998449","TSR3","TSR3 ribosome maturation factor",-0.533641103522008,7.86589990941608,-8.41065174060159,4.35351593777098e-09,2.09021382256468e-07,10.891092761765
"7892569","7892569",NA,NA,-0.853950023105529,9.8502973846472,-8.40181526333572,4.44629372840555e-09,2.11261420688836e-07,10.8702831332007
"8059097","8059097","CNPPD1","cyclin Pas1/PHO80 domain containing 1",-0.79918597307643,9.31593000072921,-8.39226934939606,4.54879572001434e-09,2.14360134045135e-07,10.847790748412
"8075106","8075106","TPST2","tyrosylprotein sulfotransferase 2",-0.573763179520482,10.0176241638757,-8.39061250056026,4.56683134647966e-09,2.14857829600498e-07,10.8438855539416
"7946149","7946149","APBB1","amyloid beta precursor protein binding family B member 1",-0.621119522162991,7.61126052233096,-8.37770683038918,4.70984428160875e-09,2.19076349060073e-07,10.8134539727506
"7941583","7941583","RAB1B","RAB1B, member RAS oncogene family",-0.780338159253015,11.3157788004272,-8.33900291455449,5.16683769243756e-09,2.35755422709222e-07,10.7220530793296
"7933204","7933204","DEPP1","DEPP autophagy regulator 1",-1.32408856115822,10.5080260996333,-8.32677560479484,5.32044974795754e-09,2.40149633998696e-07,10.6931351047739
"8091554","8091554",NA,NA,-0.704923343598175,9.04595856084659,-8.31082571609266,5.5278769086025e-09,2.48676603465865e-07,10.6553823464695
"8079305","8079305","CLEC3B","C-type lectin domain family 3 member B",-1.1002629335344,9.61901389661775,-8.30492009945608,5.60676155985587e-09,2.50700668201933e-07,10.6413951535697
"7998762","7998762","ECI1","enoyl-CoA delta isomerase 1",-0.630138405571879,8.97755041693729,-8.26429907376616,6.18149658443236e-09,2.70050609142998e-07,10.5450568710628
"7896128","7896128",NA,NA,-0.77708322092124,8.98919859746268,-8.26226599315949,6.21179768494992e-09,2.70962573978104e-07,10.5402292222211
"8007348","8007348","RAMP2","receptor activity modifying protein 2",-1.65905394655741,9.14699044370623,-8.2388406325311,6.572088992795e-09,2.84092135619376e-07,10.4845638868657
"8164252","8164252","SH2D3C","SH2 domain containing 3C",-0.95506104459683,9.77336101233228,-8.23622168314493,6.61367612296394e-09,2.85460561307389e-07,10.4783358666233
"8154620","8154620",NA,NA,-0.7065360720902,7.2073785586067,-8.23268825099556,6.67021146968992e-09,2.87469113804657e-07,10.4699316698493
"7941936","7941936","GSTP1","glutathione S-transferase pi 1",-0.665563472293872,12.2513300648095,-8.22208821506466,6.84279669614007e-09,2.91844263838639e-07,10.4447094951114
"7982854","7982854","DLL4","delta like canonical Notch ligand 4",-1.20232626374593,9.37917987257017,-8.2177709750327,6.91439060324207e-09,2.94025254853249e-07,10.4344324863337
"7997982","7997982","CDK10","cyclin dependent kinase 10",-0.51296027633899,8.6235190972652,-8.2078963543264,7.08103772880168e-09,2.99062737118515e-07,10.4109168290319
"8117372","8117372","H2AC6","H2A clustered histone 6",-0.900873845696397,8.78035961197697,-8.1769076066009,7.631177761439e-09,3.16545217792677e-07,10.3370333872848
"7977249","7977249","INF2","inverted formin 2",-0.550025818629448,8.7829958518422,-8.16000894302632,7.94940179159707e-09,3.26914883978898e-07,10.2966885993644
"8170009","8170009","RTL8C","retrotransposon Gag like 8C",-0.653882206407607,10.9519453807648,-8.15523886176891,8.04166113559717e-09,3.29295713680735e-07,10.2852932363938
"8061572","8061572","COX4I2","cytochrome c oxidase subunit 4I2",-0.877384028248979,7.73145249292362,-8.14566031990299,8.23024254526885e-09,3.35583761994749e-07,10.2624015079605
"8176109","8176109","SLC10A3","solute carrier family 10 member 3",-0.537103235620565,8.88113070902991,-8.14154609563913,8.3126253191731e-09,3.37360536322375e-07,10.2525651182696
"8160839","8160839","DCTN3","dynactin subunit 3",-0.813015065901102,9.65701224317536,-8.13383511632773,8.46930721142171e-09,3.41456809396253e-07,10.234123341101
"8159354","8159354","EGFL7","EGF like domain multiple 7",-0.697431134275572,8.93342878903902,-8.1258756171685,8.63420742667152e-09,3.45680956388718e-07,10.2150787530232
"8176117","8176117","FAM3A","FAM3 metabolism regulating signaling molecule A",-0.552676167329048,9.24433731655637,-8.1237963771568,8.67782212246424e-09,3.46943914787701e-07,10.2101023704426
"7914354","7914354","PEF1","penta-EF-hand domain containing 1",-0.577473783123954,9.80980516447695,-8.11687981047194,8.82453335635685e-09,3.50857587637391e-07,10.1935442849949
"8024273","8024273","NDUFS7","NADH:ubiquinone oxidoreductase core subunit S7",-0.642066635975699,8.2575270720148,-8.11367503010882,8.89336898823356e-09,3.51648947642038e-07,10.1858699282764
"8176098","8176098","UBL4A","ubiquitin like 4A",-0.531734913553974,7.91465206533046,-8.098987777173,9.21592889604454e-09,3.62396814969543e-07,10.1506812011064
"7896162","7896162",NA,NA,-0.744188436311141,8.80891928595909,-8.07787389190925,9.70071409591184e-09,3.77854644174908e-07,10.100044061706
"8085358","8085358",NA,NA,-0.846153913814833,8.2109531180196,-8.07422730590734,9.7870450435756e-09,3.80187022733276e-07,10.0912924132121
"8102787","8102787",NA,NA,-0.671956446445813,12.9792611127267,-8.06233274348831,1.00741398908387e-08,3.88713054096709e-07,10.0627335179773
"7984660","7984660",NA,NA,-0.587492006803156,10.2562921050287,-8.0613897315127,1.00972661113187e-08,3.89083125517381e-07,10.0604685264947
"8107671","8107671",NA,NA,-0.636115218240867,7.25247186169425,-8.0355711582113,1.07519658294161e-08,4.039061582854e-07,9.99840917792337
"8037071","8037071","RABAC1","Rab acceptor 1",-0.649159298816446,9.65803422329771,-8.02578056160258,1.10114384541892e-08,4.08959702589306e-07,9.9748523610248
"8178955","8178955","RGL2","ral guanine nucleotide dissociation stimulator like 2",-0.673836145352473,9.55083086217154,-8.02349611224625,1.10728968065993e-08,4.10182334539308e-07,9.96935397286129
"8180144","8180144","RGL2","ral guanine nucleotide dissociation stimulator like 2",-0.673836145352473,9.55083086217154,-8.02349611224625,1.10728968065993e-08,4.10182334539308e-07,9.96935397286129
"8077526","8077526",NA,NA,-0.571993318111582,9.19903554424939,-8.01167257874735,1.13966327070403e-08,4.18935554727086e-07,9.94088498415452
"8008969","8008969","TBX2","T-box transcription factor 2",-0.975330285062601,9.26821822668057,-8.0061580190211,1.15509167560057e-08,4.2352379217875e-07,9.92760047790182
"7919729","7919729","APH1A","aph-1 homolog A, gamma-secretase subunit",-0.82799462099427,9.30090426321655,-8.00121772378847,1.16909463942977e-08,4.27567360115117e-07,9.91569590353004
"8009334","8009334","CACNG4","calcium voltage-gated channel auxiliary subunit gamma 4",-1.15635378166998,8.901695658868,-7.9943362246381,1.1888894710425e-08,4.33703258053145e-07,9.89910817796554
"8050763","8050763","PTRHD1","peptidyl-tRNA hydrolase domain containing 1",-0.798683830251512,8.44969178700117,-7.99192701955815,1.19590027897459e-08,4.35156321764602e-07,9.8932993340088
"8148642","8148642","GSDMD","gasdermin D",-0.557118224434475,7.87243331680418,-7.9904245298294,1.20029391100124e-08,4.35400187533832e-07,9.88967628130388
"7895732","7895732",NA,NA,-0.580367917121549,9.01856433418192,-7.98100673970223,1.22821200676177e-08,4.41327279329674e-07,9.86695965460323
"7949904","7949904","UNC93B1","unc-93 homolog B1, TLR signaling regulator",-0.562482212029686,8.9497941569552,-7.97850124950601,1.23575041750972e-08,4.42795404050942e-07,9.86091416844369
"8037794","8037794","PRKD2","protein kinase D2",-0.621380500967765,8.71574509355805,-7.97062987735458,1.25974247266329e-08,4.48730571489205e-07,9.84191590454296
"7957271","7957271",NA,NA,-0.824654534768123,6.65346208027095,-7.96875298035829,1.26553322387422e-08,4.49678838732858e-07,9.83738462125588
"8025414","8025414","RAB11B","RAB11B, member RAS oncogene family",-0.596402754636479,10.6759981097423,-7.9504180539933,1.3235524727669e-08,4.65120285845443e-07,9.79309490800509
"8154359","8154359","RPL18A","ribosomal protein L18a",-0.668039783057539,10.6521298269997,-7.94672782626606,1.33555461257708e-08,4.68764992590241e-07,9.78417539283337
"7953409","7953409","PTMS","parathymosin",-0.922259560523571,10.4693297467974,-7.93978590719073,1.35843481363281e-08,4.75055561468234e-07,9.76739140762743
"7896822","7896822","AGRN","agrin",-0.745076070243085,8.73425266820355,-7.92843745907211,1.39670468889759e-08,4.85485767678963e-07,9.73993959292893
"8043718","8043718","COX5B","cytochrome c oxidase subunit 5B",-0.798169964573932,10.7024227473429,-7.92519653138223,1.40783483719134e-08,4.87646029150977e-07,9.73209666088233
"8037505","8037505","TRAPPC6A","trafficking protein particle complex subunit 6A",-0.615831451163791,8.34881840825169,-7.92514608959692,1.40800878103149e-08,4.87646029150977e-07,9.73197458246027
"7935819","7935819","MRPL43","mitochondrial ribosomal protein L43",-0.691550036958287,8.15144342376623,-7.91926654875854,1.4284350077487e-08,4.92938688268236e-07,9.71774268745782
"8024170","8024170","ARHGAP45","Rho GTPase activating protein 45",-0.575913724479541,8.59093141253556,-7.91622682037922,1.43911384292536e-08,4.95522777408988e-07,9.7103829786617
"8060505","8060505","EBF4","EBF family member 4",-0.546605873943415,7.96701198564534,-7.91401312128396,1.44694205773337e-08,4.96939024989288e-07,9.70502245577463
"8027805","8027805","USF2","upstream transcription factor 2, c-fos interacting",-0.514067061611213,10.0710148463881,-7.90651526090324,1.47378111156493e-08,5.031509718889e-07,9.68686137114917
"7910241","7910241","GUK1","guanylate kinase 1",-0.554736190311782,9.58700381789061,-7.89783602162987,1.50548491333803e-08,5.10338081589799e-07,9.66582945109779
"8027032","8027032","REX1BD","required for excision 1-B domain containing",-0.543155078680989,8.88865878151867,-7.88180540049535,1.56588615147167e-08,5.28941989544122e-07,9.62695702110131
"8010248","8010248","AFMID","arylformamidase",-0.514300621736412,8.54729115735238,-7.86546877931006,1.62998974997445e-08,5.44833550613551e-07,9.58730749556865
"8134117","8134117","FZD1","frizzled class receptor 1",-0.589512975467091,8.77470371820253,-7.86096829830726,1.6481158076476e-08,5.48341863502753e-07,9.57637846363165
"7935968","7935968","LDB1","LIM domain binding 1",-0.668971711253164,11.0328283861078,-7.85815755178407,1.65954063085806e-08,5.50867840353879e-07,9.56955144617181
"7940840","7940840","OTUB1","OTU deubiquitinase, ubiquitin aldehyde binding 1",-0.700628563851199,10.463224964836,-7.84927781051803,1.69616831661553e-08,5.58645287162319e-07,9.54797658764957
"8052622","8052622",NA,NA,-0.823825611045097,9.80704663061204,-7.83798516881838,1.743944527977e-08,5.70973000013973e-07,9.52052410819547
"8013985","8013985",NA,NA,-0.617762474729154,7.47322817350712,-7.82564570103872,1.79772325155584e-08,5.83924888013834e-07,9.49050752510084
"8041570","8041570","TMEM178A","transmembrane protein 178A",-1.01844647861325,8.95549717765143,-7.82374868911676,1.80613988851459e-08,5.84676770667122e-07,9.48589113385048
"8036284","8036284","COX7A1","cytochrome c oxidase subunit 7A1",-0.842352821213407,8.42394943741829,-7.81808358193479,1.83151507822466e-08,5.91482755362533e-07,9.47210223185068
"7998852","7998852","ELOB","elongin B",-0.572480057587921,9.57826355314097,-7.81679228536389,1.83734983611939e-08,5.91482755362533e-07,9.46895861660154
"8164521","8164521","SH3GLB2","SH3 domain containing GRB2 like, endophilin B2",-0.601763236781855,9.08421761244935,-7.8113391521604,1.8622000592847e-08,5.96775952109231e-07,9.45568073510496
"8044491","8044491","CHCHD5","coiled-coil-helix-coiled-coil-helix domain containing 5",-0.565047340274138,7.83272828528653,-7.8082608657962,1.8763792646889e-08,5.99982184012761e-07,9.44818365850639
"8003719","8003719","HIC1","HIC ZBTB transcriptional repressor 1",-0.516676773126245,8.04158595531847,-7.80636190994447,1.88518117153109e-08,6.02071291501873e-07,9.44355818443908
"8087485","8087485","UBA7","ubiquitin like modifier activating enzyme 7",-0.659854955704402,9.89768801582088,-7.80490525887365,1.89196150486044e-08,6.02952609963617e-07,9.44000975388708
"8074688","8074688","THAP7","THAP domain containing 7",-0.641762508715047,8.26396001624467,-7.8033734854668,1.89911837795035e-08,6.04563199253166e-07,9.43627802247527
"8059277","8059277",NA,NA,-0.78031399476,7.56089382668706,-7.80112512793314,1.90967343513375e-08,6.07023020112266e-07,9.43079997764377
"8099037","8099037","MFSD10","major facilitator superfamily domain containing 10",-0.660116533058572,9.881325037691,-7.79783872123895,1.92520955904758e-08,6.10166196079183e-07,9.42279156514596
"7927277","7927277","GPRIN2","G protein regulated inducer of neurite outgrowth 2",-0.661072139450501,7.98958074062071,-7.79663732085614,1.93092120817229e-08,6.11302434472694e-07,9.41986360261849
